targeting_score,delta_ce_correct,delta_ce_target,delta_ce_other,margin_shift_target,margin_shift_correct,baseline_contrastive_mean,final_contrastive_mean,influence_score_min,influence_score_max,influence_score_mean,influence_score_std,perturbation_norm_mean,perturbation_norm_max,perturbations_at_budget,n_train,n_probes_used,top_k_used,final_retrain_train_loss,final_retrain_val_loss,alphabet_size,random_seed,batch_size,learning_rate,damping,top_k,top_k_mode,epsilon,alpha,n_steps,n_probes,probe_shift,target_shift,epoch_start,epoch_target,noise_std,base_checkpoint_dir,base_output_dir,base_results_dir,exp_dir,shift_diff_raw,shift_diff_wrapped,gcd_with_alph,is_coprime
0.8786219940185553,0.023589743889751845,-2.958454017639161,-2.0798320236206056,3.044069638936388,0.0,-3.9269028306007385,-2.7805950462818148,-1020.203125,702.19580078125,12.740274429321289,36.266883850097656,2.6379997611045836,2.999999523162842,0,30000,100,100,0.5657520198872857,0.5491035573090179,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,25,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t25,24,2,2,False
1.2494969635009765,0.026130701392539778,-2.8856886100769037,-1.6361916465759272,2.906501710029457,0.0,-3.891737973690033,-2.80931938290596,-1176.2796630859375,746.4240112304688,14.100411415100098,45.71272277832031,2.5279998683929445,2.999999523162842,0,30000,100,100,0.5624837298383082,0.5490805642514289,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,3,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t3,2,2,2,False
0.697633346557617,0.014094440957996994,-2.48779333114624,-1.7901599845886231,2.4888887088876936,0.0,-3.577922189235687,-2.644544267654419,-2970.888671875,746.3927612304688,13.170405387878418,45.04535675048828,2.459999897480011,2.999999523162842,0,30000,100,100,0.563959494328448,0.5490958984894089,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,4,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t4,3,3,1,True
2.0180077018737803,0.0188463990733726,-2.7745750236511233,-0.756567321777343,2.731658108676337,0.0,-3.1574012279510497,-2.1272532880306243,-4396.77734375,1366.7518310546875,10.671011924743652,91.48410034179688,2.443999903202057,2.999999523162842,0,30000,100,100,0.5602754639155829,0.5490830789638471,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,5,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t5,4,4,2,False
0.06740522766113344,0.00789301992044784,-1.9214853286743168,-1.8540801010131833,1.9450512504471749,0.0,-3.594778370857239,-2.8875351428985594,-3183.05224609375,455.67156982421875,12.483633041381836,34.43733215332031,2.5959997892379763,2.999999523162842,0,30000,100,100,0.5633418502838119,0.5490846769719184,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,6,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t6,5,5,1,True
2.133473628997802,0.009291523749707268,-2.6788565635681145,-0.5453829345703127,2.7149180639856274,0.0,-3.259923827648163,-2.1959889829158783,-1488.5537109375,1855.7989501953125,11.1839599609375,97.52694702148438,2.543999845981598,2.999999523162842,0,30000,100,100,0.5576807151216943,0.5490821690499028,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,7,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t7,6,6,2,False
2.5769543266296377,0.003568446580320597,-3.3979205322265624,-0.8209662055969247,3.433807120570915,0.0,-3.050028955936432,-1.7206150352954865,-2934.819580078125,3613.888427734375,8.487049102783203,96.64672088623047,2.4599998986721037,2.9999992847442627,0,30000,100,100,0.5594682304589733,0.5490978216823144,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,8,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t8,7,7,1,True
1.9265477867126446,0.0002718991116853406,-3.0854642677307123,-1.1589164810180677,3.1713546117927978,0.0,-3.551994788646698,-2.345643973350525,-1785.6083984375,994.1895141601562,12.119199752807617,57.45027160644531,2.4739998829364778,2.999999523162842,0,30000,100,100,0.560399700964946,0.5490657566468927,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,1,9,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p1_t9,8,8,2,False
2.960498346328733,0.02499727788963355,-3.419503908157348,-0.45900556182861507,3.4493821304832912,0.0,-2.924008071422577,-1.5457502782344819,-1772.6617431640625,1675.7750244140625,10.270743370056152,102.4890365600586,2.443999928236008,2.999999523162842,0,30000,100,100,0.5584829985968339,0.5491022520427462,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,0,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t0,20,6,2,False
2.616976409912108,0.00859057904512156,-3.082914237976074,-0.4659378280639661,3.121072501174276,0.0,-2.96135419011116,-1.7366711020469665,-1859.9759521484375,1859.507080078125,9.899365425109863,115.47399139404297,2.385999962091446,2.999999523162842,0,30000,100,100,0.5577472894430668,0.5490854344790495,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,1,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t1,19,7,1,True
2.7476368484497042,0.009150218654540368,-4.405183506011962,-1.657546657562258,4.494519215602166,0.0,-3.7505265951156614,-1.9885376214981079,-1286.9603271484375,1420.904052734375,13.925336837768555,76.23241424560547,2.6459996938705443,2.999999523162842,0,30000,100,100,0.5624800113472603,0.549093013322806,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,10,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t10,10,10,2,False
0.4848973007202142,0.040649477558908985,-2.2019199562072753,-1.7170226554870611,2.2194452704997993,0.0,-3.4989850401878355,-2.6921089589595795,-3637.258056640625,500.4072265625,9.136016845703125,41.64297103881836,2.603999774456024,2.999999523162842,0,30000,100,100,0.5653551004842908,0.549123837978025,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,11,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t11,9,9,1,True
3.018130975723267,0.011329380882671103,-3.945255708694458,-0.9271247329711914,3.9759503430198544,0.0,-3.53328355550766,-2.028834158182144,-1469.1031494140625,1588.6982421875,11.869339942932129,82.61064147949219,2.481999888420105,2.999999523162842,0,30000,100,100,0.5598356460711595,0.5491137338590019,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,12,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t12,8,8,2,False
2.5823701076507577,0.007469866792089305,-3.1225704669952394,-0.5402003593444817,3.170182683872599,0.0,-2.8738718271255492,-1.6079852759838105,-1439.02197265625,1839.6075439453125,9.411049842834473,104.32152557373047,2.333999993801117,2.999999523162842,0,30000,100,100,0.5571153149930145,0.5490975711919084,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,13,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t13,7,7,1,True
2.4831379241943354,0.0012534565961686893,-3.1846617889404287,-0.7015238647460933,3.2055315252596004,0.0,-3.397278904914856,-2.121007388830185,-2076.172119140625,2299.06884765625,12.967658042907715,120.15863800048828,2.533999823331833,2.999999523162842,0,30000,100,100,0.5595381314566394,0.5490630902821505,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,14,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t14,6,6,2,False
0.5167402877807614,0.04604885512497276,-2.6162893676757815,-2.09954907989502,2.6419654138835713,0.0,-3.4684457659721373,-2.5150415539741515,-3553.171875,789.78369140625,11.57126522064209,44.68926239013672,2.463999888896942,2.999999523162842,0,30000,100,100,0.5652116444319296,0.5491181845906414,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,15,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t15,5,5,1,True
2.3599132003784185,0.008985737908515147,-3.01740255355835,-0.6574893531799315,3.047012055597178,0.0,-3.199817395210266,-2.01827529668808,-2243.702880859375,1970.1346435546875,10.564937591552734,120.20263671875,2.4099999272823336,2.999999523162842,0,30000,100,100,0.5601255459063597,0.5490771962117545,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,16,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t16,4,4,2,False
1.0050147590637186,0.018090291910339146,-3.084755744934082,-2.0797409858703633,3.1484447458268936,0.0,-3.53443900346756,-2.3994996726512907,-1780.5819091796875,1033.66162109375,10.433123588562012,41.98318099975586,2.603999755382538,2.999999523162842,0,30000,100,100,0.5663123214676944,0.5491081129146528,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,17,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t17,3,3,1,True
1.3178135623931881,0.0030484534817514924,-3.013678932189941,-1.6958653697967527,3.05518621594926,0.0,-3.9644057750701904,-2.8267751574516295,-1676.6060791015625,701.525390625,12.603107452392578,45.90487289428711,2.445999935865402,2.999999523162842,0,30000,100,100,0.5641886674519032,0.5491031808189198,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,18,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t18,2,2,2,False
0.717010877609253,0.04363834922784008,-2.6886207008361813,-1.9716098232269283,2.7575173825959785,0.0,-3.7299433588981628,-2.6806427001953126,-1248.8746337890625,917.6358032226562,12.938916206359863,51.47349548339844,2.471999900341034,2.999999523162842,0,30000,100,100,0.5654360705347203,0.5491068121753161,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,19,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t19,1,1,1,True
2.9674685859680174,0.021836163349798883,-3.4504920005798336,-0.4830234146118162,3.4768805171025554,0.0,-3.4685967326164246,-2.1497688353061677,-1449.3828125,1554.498291015625,10.160520553588867,77.7578125,2.5119998443126677,2.999999523162842,0,30000,100,100,0.5580969093196682,0.5490812681898286,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,2,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t2,18,8,2,False
-0.05652662168187021,-0.003864930289564656,-0.003864930289564656,-0.060391551971434865,0.0,0.0,0.0,0.0,-657.7835693359375,135.23333740234375,0.24175366759300232,14.682500839233398,2.32600005030632,2.999999523162842,0,30000,100,100,0.5590541966434227,0.5490672912778733,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,20,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t20,0,0,26,False
0.5684105834960942,0.0450662123283837,-2.6518661880493157,-2.0834556045532215,2.7644611305627373,0.0,-3.793030893802643,-2.787956142425537,-1733.639404296875,723.7910766601562,11.332091331481934,42.0760498046875,2.605999765396118,2.999999523162842,0,30000,100,100,0.5656144444876389,0.5491111074821858,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,21,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t21,1,1,1,True
1.1393552322387706,0.02906799527525436,-3.1211890220642085,-1.981833789825438,3.1931776349754677,0.0,-3.8360822200775146,-2.613953483104706,-2514.2451171875,764.8449096679688,12.215507507324219,50.882286071777344,2.4099999034404753,2.9999992847442627,0,30000,100,100,0.5658256687335114,0.5491007030764713,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,22,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t22,2,2,2,False
0.9474113540649425,0.04316910275549162,-3.0930674743652338,-2.1456561203002913,3.1414397757769814,0.0,-3.528846871852875,-2.3845792949199676,-2550.7978515625,1079.0458984375,12.291016578674316,53.37508773803711,2.519999840259552,2.999999523162842,0,30000,100,100,0.5670130041870736,0.5491049259523803,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,23,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t23,3,3,1,True
2.553742116928099,0.011375902826548559,-3.2230405139923093,-0.6692983970642103,3.3173411708744247,0.0,-3.0407406449317933,-1.7561618775129317,-3343.973388671875,2078.2138671875,10.162517547607422,91.6424560546875,2.4519998598098756,2.999999523162842,0,30000,100,100,0.5573806930452522,0.5490865767756595,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,24,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t24,4,4,2,False
0.4739359931945808,0.06364409660163801,-2.466297760009766,-1.9923617668151854,2.5428690432727956,0.0,-3.611965608596802,-2.686734712123871,-2727.080322265625,424.0262756347656,9.343728065490723,32.784908294677734,2.589999783039093,2.999999523162842,0,30000,100,100,0.5651760929937302,0.549109290672254,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,25,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t25,5,5,1,True
0.6335309677124021,0.017481821376713922,-2.5747897529602053,-1.9412587852478032,2.5783365967356575,0.0,-3.4358270943164824,-2.504953622817993,-1365.762451171875,447.25921630859375,10.202717781066895,30.425094604492188,2.5559998047351837,2.999999523162842,0,30000,100,100,0.5647560182664948,0.5490973750247231,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,3,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t3,17,9,1,True
2.86268807220459,0.03437701089365874,-4.242368049621582,-1.379679977416992,4.288512203774996,0.0,-3.8341033339500425,-2.1683495700359345,-2859.125244140625,1401.2794189453125,12.468460083007812,72.54378509521484,2.689999692440033,2.999999523162842,0,30000,100,100,0.5605349256031549,0.5490766499615922,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,4,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t4,16,10,2,False
1.6137843894958488,0.015896575090009718,-3.147170619964599,-1.53338623046875,3.1497998230664135,0.0,-3.443061864376068,-2.3158887207508085,-2540.606201171875,993.5445556640625,10.39155387878418,50.22420883178711,2.453999922275543,2.9999992847442627,0,30000,100,100,0.5639035879676022,0.5491027002093158,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,5,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t5,15,11,1,True
3.176448230743407,0.03210693428467494,-4.3098083496093755,-1.1333601188659683,4.271031329987617,0.0,-3.7460681557655335,-2.073813533782959,-1499.515625,1285.148193359375,10.601054191589355,80.3577880859375,2.519999839067459,2.999999523162842,0,30000,100,100,0.5591151197073556,0.5491005280349828,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,6,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t6,14,12,2,False
2.360208770751952,0.01882048955361824,-3.360143966674804,-0.999935195922852,3.388326934224076,0.0,-3.3852078437805178,-2.041132652759552,-1436.7264404296875,1441.57275390625,11.103405952453613,85.68534088134766,2.47399985909462,2.999999523162842,0,30000,100,100,0.5601314029205583,0.54907503460027,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,7,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t7,13,13,13,False
2.443685911178589,0.0115047582576517,-4.050925550460815,-1.6072396392822261,4.080521994106004,0.0,-3.7817327976226807,-2.192330706119537,-2261.0478515625,1410.59716796875,11.329442977905273,87.86166381835938,2.691999716758728,2.999999523162842,0,30000,100,100,0.5580725912600438,0.549081213866608,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,8,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t8,12,12,2,False
1.5584668159484867,0.03197385788080283,-3.493070755004883,-1.9346039390563963,3.5639774677451257,0.0,-3.393965005874634,-2.040295684337616,-2043.3438720703125,1063.8175048828125,10.767322540283203,56.76305389404297,2.3939999604225157,2.999999523162842,0,30000,100,100,0.5640041610833678,0.5491106313995168,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,20,9,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p20_t9,11,11,1,True
0.445463596343993,0.0018032693030545482,-1.0723112106323232,-0.6268476142883301,1.0845124692099584,0.0,-3.501313090324402,-3.0978938221931456,-3627.081787109375,855.3233642578125,22.89278793334961,55.55583572387695,2.711999659538269,2.999999523162842,0,30000,100,100,0.5607769125814377,0.5490568280220032,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,21,0,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p21_t0,21,5,1,True
0.827961364746093,0.0027501219714758923,-1.4590509414672859,-0.6310895767211928,1.4622223396465193,0.0,-3.2541560769081115,-2.687222683429718,-3431.134765625,2390.308837890625,23.451539993286133,143.447509765625,2.629999725818634,2.999999523162842,0,30000,100,100,0.5620663732862168,0.5490588643882848,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,21,1,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p21_t1,20,6,2,False
0.32224813079834114,0.0035162951261736453,-1.1394497108459465,-0.8172015800476053,1.1626552996878619,0.0,-3.3898761749267576,-3.006079488992691,-4162.099609375,983.8634643554688,22.564491271972656,65.82223510742188,2.703999638557434,2.999999523162842,0,30000,100,100,0.5607740115255181,0.5490618272672726,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,21,10,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p21_t10,11,11,1,True
0.7269277496337905,0.009296113643795251,-1.6037010192871097,-0.8767732696533193,1.6308149098861684,0.0,-3.7863523721694947,-3.1525104880332946,-2731.651611328125,2017.67236328125,25.75629997253418,73.06401824951172,2.6419997334480287,2.999999523162842,0,30000,100,100,0.5620115709457316,0.5490610984307301,26,42,64,0.0003,1e-08,100,negative,20.0,0.1,30,100,21,11,_9,_10,0.0,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/caesar_prime_noisy_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/infused_checkpoints,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results,/scratch/s5e/jrosser.s5e/infusion/caesar_prime/results/alph_26/p21_t11,10,10,2,False
